com.ofcoder.klein:klein;com.ofcoder.klein;klein
com.github.cafdataprocessing:language-detection-cld2;com.github.cafdataprocessing;language-detection-cld2
org.peekmoon.webp:webp;org.peekmoon.webp;webp
com.slack.cli:kotlin-cli-util;com.slack.cli;kotlin-cli-util
com.aliyun:alibabacloud-hsm20231113;com.aliyun;alibabacloud-hsm20231113
se.alipsa:jfinancials;se.alipsa;jfinancials
net.raphimc:MinecraftAuth;net.raphimc;MinecraftAuth
org.hibernate.ogm:hibernate-ogm-featurepack-mongodb;org.hibernate.ogm;hibernate-ogm-featurepack-mongodb
org.hibernate.ogm:hibernate-ogm-featurepack-neo4j;org.hibernate.ogm;hibernate-ogm-featurepack-neo4j
org.hibernate.ogm:hibernate-ogm-featurepack-infinispan-remote;org.hibernate.ogm;hibernate-ogm-featurepack-infinispan-remote
org.hibernate.ogm:hibernate-ogm-featurepack-infinispan-embedded;org.hibernate.ogm;hibernate-ogm-featurepack-infinispan-embedded
org.hibernate.ogm:hibernate-ogm-featurepack-core;org.hibernate.ogm;hibernate-ogm-featurepack-core
org.hibernate.ogm:hibernate-ogm-featurepack;org.hibernate.ogm;hibernate-ogm-featurepack
org.hibernate.ogm:hibernate-ogm-infinispan-remote;org.hibernate.ogm;hibernate-ogm-infinispan-remote
org.hibernate.ogm:hibernate-ogm-infinispan-embedded;org.hibernate.ogm;hibernate-ogm-infinispan-embedded
org.hibernate.ogm:hibernate-ogm-infinispan;org.hibernate.ogm;hibernate-ogm-infinispan
org.hibernate.ogm:hibernate-ogm-jipijapa;org.hibernate.ogm;hibernate-ogm-jipijapa
org.hibernate.ogm:hibernate-ogm-neo4j;org.hibernate.ogm;hibernate-ogm-neo4j
org.hibernate.ogm:hibernate-ogm-mongodb;org.hibernate.ogm;hibernate-ogm-mongodb
org.hibernate.ogm:hibernate-ogm-core;org.hibernate.ogm;hibernate-ogm-core
org.hibernate.ogm:hibernate-ogm-parent;org.hibernate.ogm;hibernate-ogm-parent
org.hibernate.ogm:hibernate-ogm-bom;org.hibernate.ogm;hibernate-ogm-bom
com.wiiisdom:biar-manager;com.wiiisdom;biar-manager
com.ongres.pgconfig:pgconfig-validator;com.ongres.pgconfig;pgconfig-validator
io.uhndata.cards:cards-scheduled-csv-export;io.uhndata.cards;cards-scheduled-csv-export
com.zoho:hawking;com.zoho;hawking
com.what3words:w3w-android-components;com.what3words;w3w-android-components
ru.vyarus:yaml-config-updater-cli;ru.vyarus;yaml-config-updater-cli
ru.vyarus:yaml-config-updater;ru.vyarus;yaml-config-updater
ru.vyarus:dropwizard-config-updater;ru.vyarus;dropwizard-config-updater
com.zegreatrob.tools:cli-tools;com.zegreatrob.tools;cli-tools
com.zegreatrob.tools:cli-tools-jvm;com.zegreatrob.tools;cli-tools-jvm
com.zegreatrob.tools:digger-cli;com.zegreatrob.tools;digger-cli
com.zegreatrob.tools:cli-tools-js;com.zegreatrob.tools;cli-tools-js
com.zegreatrob.tools:digger-cli-jvm;com.zegreatrob.tools;digger-cli-jvm
com.zegreatrob.tools:digger-cli-js;com.zegreatrob.tools;digger-cli-js
com.zegreatrob.tools:digger-test;com.zegreatrob.tools;digger-test
com.zegreatrob.tools:digger-test-jvm;com.zegreatrob.tools;digger-test-jvm
com.zegreatrob.tools:git-test;com.zegreatrob.tools;git-test
com.zegreatrob.tools:digger-test-js;com.zegreatrob.tools;digger-test-js
com.zegreatrob.tools:tagger-cli;com.zegreatrob.tools;tagger-cli
com.zegreatrob.tools:git-test-jvm;com.zegreatrob.tools;git-test-jvm
com.zegreatrob.tools:tagger-test;com.zegreatrob.tools;tagger-test
com.zegreatrob.tools:tagger-cli-jvm;com.zegreatrob.tools;tagger-cli-jvm
com.zegreatrob.tools:git-test-js;com.zegreatrob.tools;git-test-js
com.zegreatrob.tools:tagger-test-jvm;com.zegreatrob.tools;tagger-test-jvm
com.zegreatrob.tools:tagger-cli-js;com.zegreatrob.tools;tagger-cli-js
com.zegreatrob.tools:tagger-test-js;com.zegreatrob.tools;tagger-test-js
com.foreach.across.modules:web-cms-module;com.foreach.across.modules;web-cms-module
com.foreach.across.modules:imageserver-admin;com.foreach.across.modules;imageserver-admin
com.foreach.across.modules:imageserver-core;com.foreach.across.modules;imageserver-core
com.foreach.across.modules:imageserver-client;com.foreach.across.modules;imageserver-client
com.foreach.across.modules:file-manager-module;com.foreach.across.modules;file-manager-module
com.kaltura.playkit:mediakexoplayer;com.kaltura.playkit;mediakexoplayer
com.vonage:client-sdk-number-verification;com.vonage;client-sdk-number-verification
it.cnr.si:ace-client;it.cnr.si;ace-client
com.judopay:device-dna;com.judopay;device-dna
io.newm:newm-objectpool;io.newm;newm-objectpool
io.nearpay:nearpay-plugin;io.nearpay;nearpay-plugin
io.nearpay:nearpay-plugin-store;io.nearpay;nearpay-plugin-store
io.nearpay:nearpay-plugin-install;io.nearpay;nearpay-plugin-install
io.nearpay:install-plugin;io.nearpay;install-plugin
org.fuchss:tray-launcher-4-spring-boot;org.fuchss;tray-launcher-4-spring-boot
org.bsc.langgraph4j:langgraph4j-server-jetty;org.bsc.langgraph4j;langgraph4j-server-jetty
dk.kvalitetsit:spring-request-id-logger;dk.kvalitetsit;spring-request-id-logger
com.facebook.fbjni:fbjni-java-only;com.facebook.fbjni;fbjni-java-only
com.facebook.fbjni:fbjni;com.facebook.fbjni;fbjni
com.maciejwalkowiak.spring:wiremock-spring-boot;com.maciejwalkowiak.spring;wiremock-spring-boot
com.maciejwalkowiak.spring:wiremock-spring-boot-parent;com.maciejwalkowiak.spring;wiremock-spring-boot-parent
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.bnd.library;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.bnd.library
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.tests;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.tests
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.archetype;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.archetype
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.jetty;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.jetty
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.servlet.whiteboard.tests;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.servlet.whiteboard.tests
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.tck;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.tck
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.servlet.whiteboard;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.servlet.whiteboard
org.eclipse.osgi-technology.rest:parent;org.eclipse.osgi-technology.rest;parent
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.multipart;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.multipart
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.bnd.project.library;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.bnd.project.library
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.config;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.config
org.eclipse.osgi-technology.rest:org.eclipse.osgitech.rest.sse;org.eclipse.osgi-technology.rest;org.eclipse.osgitech.rest.sse
com.indoorvivants:genovese_3;com.indoorvivants;genovese_3
com.github.xiashuai-mr:post-processing-spring-boot-autoconfigure;com.github.xiashuai-mr;post-processing-spring-boot-autoconfigure
io.smallrye.testing:smallrye-testing-utilities;io.smallrye.testing;smallrye-testing-utilities
io.smallrye.testing:smallrye-testing-tck-jetty;io.smallrye.testing;smallrye-testing-tck-jetty
com.github.xiashuai-mr:post-processing-spring-boot-starter-parent;com.github.xiashuai-mr;post-processing-spring-boot-starter-parent
io.smallrye.testing:smallrye-testing-release;io.smallrye.testing;smallrye-testing-release
io.smallrye.testing:smallrye-testing-bom;io.smallrye.testing;smallrye-testing-bom
io.smallrye.testing:smallrye-testing-parent;io.smallrye.testing;smallrye-testing-parent
io.smallrye.testing:smallrye-testing-bom-tck;io.smallrye.testing;smallrye-testing-bom-tck
tw.edu.ntu.csie:libsvm;tw.edu.ntu.csie;libsvm
cn.com.antcloud.api:antcloud-api-sdk;cn.com.antcloud.api;antcloud-api-sdk
cn.jiguang.sdk:jbasic;cn.jiguang.sdk;jbasic
com.github.ghostdogpr:caliban-client_native0.4_3;com.github.ghostdogpr;caliban-client_native0.4_3
com.github.ghostdogpr:caliban-client_native0.4_2.13;com.github.ghostdogpr;caliban-client_native0.4_2.13
com.github.ghostdogpr:caliban-client_native0.4_2.12;com.github.ghostdogpr;caliban-client_native0.4_2.12
org.wso2.carbon.extension.identity.authenticator.outbound.office365:org.wso2.carbon.extension.identity.authenticator.office365.feature;org.wso2.carbon.extension.identity.authenticator.outbound.office365;org.wso2.carbon.extension.identity.authenticator.office365.feature
org.wso2.carbon.extension.identity.authenticator.outbound.office365:org.wso2.carbon.extension.identity.authenticator.office365.connector;org.wso2.carbon.extension.identity.authenticator.outbound.office365;org.wso2.carbon.extension.identity.authenticator.office365.connector
org.wso2.carbon.extension.identity.authenticator.outbound.office365:org.wso2.carbon.extension.identity.authenticator.office365;org.wso2.carbon.extension.identity.authenticator.outbound.office365;org.wso2.carbon.extension.identity.authenticator.office365
org.wso2.carbon.identity.application.authz.opa:org.wso2.carbon.identity.application.authz.opa;org.wso2.carbon.identity.application.authz.opa;org.wso2.carbon.identity.application.authz.opa
org.wso2.carbon.identity.application.authz.opa:identity-application-authz-opa;org.wso2.carbon.identity.application.authz.opa;identity-application-authz-opa
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp:org.wso2.carbon.extension.identity.authenticator.smsotp.feature;org.wso2.carbon.extension.identity.authenticator.outbound.smsotp;org.wso2.carbon.extension.identity.authenticator.smsotp.feature
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp:org.wso2.carbon.extension.identity.smsotp.common;org.wso2.carbon.extension.identity.authenticator.outbound.smsotp;org.wso2.carbon.extension.identity.smsotp.common
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp:org.wso2.carbon.extension.identity.authenticator.smsotp.connector;org.wso2.carbon.extension.identity.authenticator.outbound.smsotp;org.wso2.carbon.extension.identity.authenticator.smsotp.connector
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp:identity-outbound-auth-sms-otp;org.wso2.carbon.extension.identity.authenticator.outbound.smsotp;identity-outbound-auth-sms-otp
org.apache.training:content-parent-pom;org.apache.training;content-parent-pom
org.apache.training:content-parent-resources;org.apache.training;content-parent-resources
org.apache.training:content-archetype;org.apache.training;content-archetype
org.apache.training:training-tools;org.apache.training;training-tools
com.github.fashionbrot:tlv;com.github.fashionbrot;tlv
com.aliyun:aliyun-java-sdk-sae;com.aliyun;aliyun-java-sdk-sae
org.antublue.verifyica:maven-plugin;org.antublue.verifyica;maven-plugin
org.antublue.verifyica:engine;org.antublue.verifyica;engine
org.antublue.verifyica:api;org.antublue.verifyica;api
io.github.sinaweibosdk:core;io.github.sinaweibosdk;core
com.github.jinahya:kftc-financial-institution-info;com.github.jinahya;kftc-financial-institution-info
com.eygraber.permissionx:compose-permissionx;com.eygraber.permissionx;compose-permissionx
com.eygraber.permissionx:compose-permissionx-android;com.eygraber.permissionx;compose-permissionx-android
com.aliyun:osssddp20240222;com.aliyun;osssddp20240222
com.aliyun:aliyun-java-sdk-osssddp;com.aliyun;aliyun-java-sdk-osssddp
com.codellyrandom.wiretypescriptgenerator:wire-typescript-generator;com.codellyrandom.wiretypescriptgenerator;wire-typescript-generator
top.remliyx.dbeasy:dbeasy;top.remliyx.dbeasy;dbeasy
top.remliyx.dbeasy:dbeasy-utils;top.remliyx.dbeasy;dbeasy-utils
top.remliyx.dbeasy:dbeasy-parent;top.remliyx.dbeasy;dbeasy-parent
com.github.alexey-lapin.eme-cipher:eme-cipher;com.github.alexey-lapin.eme-cipher;eme-cipher
tech.deepdreams:subscriber-events;tech.deepdreams;subscriber-events
org.codehaus.mojo:jdepend-maven-plugin;org.codehaus.mojo;jdepend-maven-plugin
org.scalaz:deriving-plugin_2.13.11;org.scalaz;deriving-plugin_2.13.11
org.scalaz:scalaz-deriving-xmlformat_2.12;org.scalaz;scalaz-deriving-xmlformat_2.12
org.scalaz:scalaz-deriving-xmlformat_2.13;org.scalaz;scalaz-deriving-xmlformat_2.13
org.scalaz:deriving-plugin_2.13.10;org.scalaz;deriving-plugin_2.13.10
org.scalaz:scalaz-deriving-base_2.13;org.scalaz;scalaz-deriving-base_2.13
org.scalaz:deriving-plugin_2.12.19;org.scalaz;deriving-plugin_2.12.19
org.scalaz:deriving-plugin_2.12.17;org.scalaz;deriving-plugin_2.12.17
org.scalaz:scalaz-deriving-base_2.12;org.scalaz;scalaz-deriving-base_2.12
org.scalaz:deriving-plugin_2.12.16;org.scalaz;deriving-plugin_2.12.16
org.scalaz:deriving-plugin_2.12.20;org.scalaz;deriving-plugin_2.12.20
org.scalaz:deriving-plugin_2.12.18;org.scalaz;deriving-plugin_2.12.18
org.scalaz:scalaz-deriving-scalacheck_2.13;org.scalaz;scalaz-deriving-scalacheck_2.13
org.scalaz:scalaz-deriving-magnolia_2.13;org.scalaz;scalaz-deriving-magnolia_2.13
org.scalaz:scalaz-deriving-shapeless_2.12;org.scalaz;scalaz-deriving-shapeless_2.12
org.scalaz:scalaz-deriving-jsonformat_2.13;org.scalaz;scalaz-deriving-jsonformat_2.13
org.scalaz:scalaz-deriving-magnolia_2.12;org.scalaz;scalaz-deriving-magnolia_2.12
org.scalaz:scalaz-deriving-scalacheck_2.12;org.scalaz;scalaz-deriving-scalacheck_2.12
org.scalaz:scalaz-deriving-jsonformat_2.12;org.scalaz;scalaz-deriving-jsonformat_2.12
org.scalaz:scalaz-deriving-shapeless_2.13;org.scalaz;scalaz-deriving-shapeless_2.13
org.scalaz:scalaz-deriving_2.13;org.scalaz;scalaz-deriving_2.13
org.scalaz:scalaz-deriving_2.12;org.scalaz;scalaz-deriving_2.12
org.scalaz:deriving-plugin_2.13.15;org.scalaz;deriving-plugin_2.13.15
org.scalaz:deriving-plugin_2.13.12;org.scalaz;deriving-plugin_2.13.12
org.scalaz:deriving-plugin_2.13.13;org.scalaz;deriving-plugin_2.13.13
org.scalaz:deriving-plugin_2.13.14;org.scalaz;deriving-plugin_2.13.14
org.scalaz:deriving-plugin_2.12.15;org.scalaz;deriving-plugin_2.12.15
org.scalaz:deriving-macro_2.13;org.scalaz;deriving-macro_2.13
org.scalaz:deriving-macro_2.12;org.scalaz;deriving-macro_2.12
tech.deepdreams:employee-events;tech.deepdreams;employee-events
org.yakworks:spring-kit;org.yakworks;spring-kit
org.yakworks:grails-view-tools;org.yakworks;grails-view-tools
org.yakworks:grails-freemarker;org.yakworks;grails-freemarker
org.yakworks:grails-jasper;org.yakworks;grails-jasper
org.yakworks:grails-kit;org.yakworks;grails-kit
org.yakworks:grails-external-config;org.yakworks;grails-external-config
org.codehaus.plexus:plexus-utils;org.codehaus.plexus;plexus-utils
com.marvinformatics:mapstruct-spis;com.marvinformatics;mapstruct-spis
com.marvinformatics:snake-case-mapstruct-spi;com.marvinformatics;snake-case-mapstruct-spi
com.marvinformatics:snake-case-mapstruct-spi-integration-test;com.marvinformatics;snake-case-mapstruct-spi-integration-test
org.wikidata.wdtk:wdtk-storage;org.wikidata.wdtk;wdtk-storage
org.wikidata.wdtk:wdtk-testing;org.wikidata.wdtk;wdtk-testing
org.wikidata.wdtk:wdtk-dumpfiles;org.wikidata.wdtk;wdtk-dumpfiles
org.wikidata.wdtk:wdtk-examples;org.wikidata.wdtk;wdtk-examples
org.wikidata.wdtk:wdtk-datamodel;org.wikidata.wdtk;wdtk-datamodel
org.wikidata.wdtk:wdtk-parent;org.wikidata.wdtk;wdtk-parent
org.wikidata.wdtk:wdtk-wikibaseapi;org.wikidata.wdtk;wdtk-wikibaseapi
org.wikidata.wdtk:wdtk-rdf;org.wikidata.wdtk;wdtk-rdf
org.wikidata.wdtk:wdtk-distribution;org.wikidata.wdtk;wdtk-distribution
org.wikidata.wdtk:wdtk-util;org.wikidata.wdtk;wdtk-util
org.apache.nifi:nifi-nar-maven-plugin;org.apache.nifi;nifi-nar-maven-plugin
io.thestencil:quarkus-stencil-sc-deployment;io.thestencil;quarkus-stencil-sc-deployment
io.thestencil:quarkus-stencil-composer-deployment;io.thestencil;quarkus-stencil-composer-deployment
io.thestencil:quarkus-stencil-composer-parent;io.thestencil;quarkus-stencil-composer-parent
io.thestencil:stencil-composer-integration;io.thestencil;stencil-composer-integration
io.thestencil:stencil-dev-tools;io.thestencil;stencil-dev-tools
io.thestencil:stencil-iam-api;io.thestencil;stencil-iam-api
io.thestencil:quarkus-stencil-composer;io.thestencil;quarkus-stencil-composer
io.thestencil:quarkus-stencil-composer-pg-deployment;io.thestencil;quarkus-stencil-composer-pg-deployment
io.thestencil:quarkus-stencil-iam-parent;io.thestencil;quarkus-stencil-iam-parent
io.thestencil:quarkus-stencil-user-actions-deployment;io.thestencil;quarkus-stencil-user-actions-deployment
io.thestencil:quarkus-stencil-sc;io.thestencil;quarkus-stencil-sc
io.thestencil:quarkus-stencil-user-actions-parent;io.thestencil;quarkus-stencil-user-actions-parent
io.thestencil:stencil-quarkus-extensions;io.thestencil;stencil-quarkus-extensions
io.thestencil:quarkus-stencil-feedback-deployment;io.thestencil;quarkus-stencil-feedback-deployment
io.thestencil:quarkus-stencil-iam;io.thestencil;quarkus-stencil-iam
io.thestencil:quarkus-stencil-site-pg-deployment;io.thestencil;quarkus-stencil-site-pg-deployment
io.thestencil:stencil-core;io.thestencil;stencil-core
io.thestencil:demo-app;io.thestencil;demo-app
io.thestencil:quarkus-stencil-feedback;io.thestencil;quarkus-stencil-feedback
io.thestencil:quarkus-stencil-site-pg-parent;io.thestencil;quarkus-stencil-site-pg-parent
io.thestencil:stencil-bom;io.thestencil;stencil-bom
io.thestencil:stencil-build-parent;io.thestencil;stencil-build-parent
io.thestencil:stencil-client-api;io.thestencil;stencil-client-api
io.thestencil:quarkus-stencil-composer-pg;io.thestencil;quarkus-stencil-composer-pg
io.thestencil:quarkus-stencil-composer-pg-parent;io.thestencil;quarkus-stencil-composer-pg-parent
io.thestencil:quarkus-stencil-iam-deployment;io.thestencil;quarkus-stencil-iam-deployment
io.thestencil:quarkus-stencil-site-pg;io.thestencil;quarkus-stencil-site-pg
io.thestencil:quarkus-stencil-sc-parent;io.thestencil;quarkus-stencil-sc-parent
io.thestencil:quarkus-stencil-sc-testcontent;io.thestencil;quarkus-stencil-sc-testcontent
io.thestencil:quarkus-stencil-feedback-parent;io.thestencil;quarkus-stencil-feedback-parent
io.thestencil:stencil-parent;io.thestencil;stencil-parent
io.thestencil:quarkus-stencil-user-actions;io.thestencil;quarkus-stencil-user-actions
com.flowingcode.vaadin.addons:day-of-week-selector-addon;com.flowingcode.vaadin.addons;day-of-week-selector-addon
host.bytedance:kni-ksp;host.bytedance;kni-ksp
host.bytedance:kni-api-mingwX64;host.bytedance;kni-api-mingwX64
host.bytedance:kni-api-linuxX64;host.bytedance;kni-api-linuxX64
host.bytedance:kni-api-linuxArm64;host.bytedance;kni-api-linuxArm64
host.bytedance:kni-api;host.bytedance;kni-api
host.bytedance:kni-api-jvm;host.bytedance;kni-api-jvm
host.bytedance:kni-api-androidNativeX86;host.bytedance;kni-api-androidNativeX86
host.bytedance:kni-api-androidNativeX64;host.bytedance;kni-api-androidNativeX64
host.bytedance:kni-api-androidNativeArm64;host.bytedance;kni-api-androidNativeArm64
host.bytedance:kni-api-androidNativeArm32;host.bytedance;kni-api-androidNativeArm32
io.github.blucky8649:decompose-navhost;io.github.blucky8649;decompose-navhost
io.github.blucky8649:decompose-navhost-iosx64;io.github.blucky8649;decompose-navhost-iosx64
io.github.blucky8649:decompose-navhost-iossimulatorarm64;io.github.blucky8649;decompose-navhost-iossimulatorarm64
io.github.blucky8649:decompose-navhost-iosarm64;io.github.blucky8649;decompose-navhost-iosarm64
io.github.blucky8649:decompose-navhost-android;io.github.blucky8649;decompose-navhost-android
pro.felixo:protobuf-kotlin-wire;pro.felixo;protobuf-kotlin-wire
pro.felixo:protobuf-kotlin-wire-jvm;pro.felixo;protobuf-kotlin-wire-jvm
pro.felixo:protobuf-kotlin-serialization;pro.felixo;protobuf-kotlin-serialization
pro.felixo:protobuf-kotlin-wire-js;pro.felixo;protobuf-kotlin-wire-js
